"","asxEarly_1","asxLate_1","sxEarly_1","asxEarly_2","asxLate_2","sxEarly_2","asxEarly_3","asxLate_3","sxEarly_3","asxEarly_4","asxLate_4","sxEarly_4","asxEarly_5","asxLate_5","sxEarly_5","asxEarly_7","asxLate_7","sxEarly_7","asxEarly_10","asxLate_10","sxEarly_10","asxEarly_15","asxLate_15","sxEarly_15","asxEarly_20","asxLate_20","sxEarly_20","asxEarly_25","asxLate_25","sxEarly_25","asxEarly_30","asxLate_30","sxEarly_30","asxEarly_1000","asxLate_1000","sxEarly_1000"
"15",0,0,0,27,0,19,46,0,50,43,0,114,85,7,103,89,33,118,116,111,114,113,134,138,104,187,175,99,206,173,97,201,182,111,296,183
"16",0,0,0,8,0,13,15,7,23,11,15,22,12,15,24,14,41,27,22,70,24,20,52,29,21,78,26,23,82,25,22,85,43,21,84,34
"17",0,0,0,17,0,31,41,0,52,60,0,82,74,10,109,89,41,106,106,81,105,116,214,156,94,174,169,110,209,177,103,236,185,99,264,192
"18",0,0,0,17,0,29,31,0,64,63,0,74,67,9,78,79,30,87,93,61,89,97,119,99,88,111,116,125,191,92,109,153,108,100,165,126
"19",0,0,0,24,0,19,44,0,62,54,0,93,59,6,110,78,31,151,100,98,129,102,116,149,112,163,147,102,165,172,108,197,170,129,258,168
"20",0,0,0,12,0,23,26,0,47,41,9,71,47,16,71,64,60,85,71,106,74,73,131,72,55,118,105,90,171,86,72,157,97,80,200,116
"21",0,0,0,15,0,26,29,0,42,48,11,32,51,15,47,62,55,48,72,113,41,49,119,64,58,168,54,59,173,53,72,237,51,60,210,52
"22",0,0,0,13,0,26,35,0,37,51,0,76,69,6,82,81,32,90,81,65,96,109,121,98,93,126,100,114,153,97,89,113,123,93,155,119
"23",0,0,0,12,0,25,30,0,31,50,8,46,43,12,46,56,39,43,59,105,50,67,176,44,68,204,57,72,215,47,54,183,60,78,312,52
"24",0,0,0,16,0,28,34,0,48,79,15,59,37,9,87,51,53,96,75,107,93,77,195,98,84,240,97,76,231,113,66,222,127,70,272,126
"25",0,0,0,17,0,34,37,0,66,62,0,98,72,8,101,99,51,130,93,62,156,94,138,153,76,163,205,100,241,167,122,314,157,120,360,177
"26",0,0,0,17,0,26,33,0,65,48,7,77,40,21,87,71,67,84,73,130,96,72,203,104,74,236,111,56,208,128,68,269,122,78,351,120
"27",0,0,0,19,0,28,30,0,57,68,0,60,69,9,75,67,19,96,109,105,100,101,183,108,98,228,131,113,244,110,106,222,113,102,305,128
"28",0,0,0,22,0,30,34,0,62,66,0,77,65,10,92,91,39,95,91,72,106,80,124,122,111,234,113,101,218,121,109,269,114,125,364,114
"29",0,0,0,20,0,29,38,0,53,37,0,99,82,14,92,95,36,120,102,93,160,127,214,139,99,190,181,118,275,158,96,233,184,111,333,186
"30",0,0,0,16,0,20,31,0,38,41,11,44,46,17,47,49,44,44,66,90,55,59,117,55,71,186,55,66,167,60,61,185,63,78,273,53
"31",0,0,0,15,0,19,29,0,31,37,10,44,48,21,69,38,29,75,45,46,76,65,75,65,52,66,88,71,94,50,47,68,84,50,75,64
"32",0,0,0,22,0,32,35,0,38,53,0,85,58,8,103,87,32,135,96,76,154,105,98,170,86,90,187,84,105,189,102,121,170,117,156,179
"33",0,0,0,20,0,25,37,0,64,54,11,55,58,28,83,64,59,89,46,47,100,60,142,110,66,201,105,58,183,126,77,275,106,68,306,128
"34",0,0,0,12,0,25,39,0,53,44,9,57,54,27,71,58,45,94,68,69,82,55,61,116,75,101,96,74,104,83,56,80,114,90,135,88
"35",0,0,0,19,0,17,28,0,34,38,10,24,31,13,33,51,46,35,61,58,47,70,96,36,56,76,42,60,79,46,59,75,46,70,105,37
"36",0,0,0,20,0,30,28,0,68,45,9,74,58,24,69,36,37,108,76,104,89,72,195,105,78,254,103,56,175,127,71,256,117,72,324,122
"37",0,0,0,19,0,30,42,0,43,58,0,79,65,10,118,74,22,129,103,97,149,125,159,152,103,142,172,100,140,165,91,130,191,78,130,213
"38",0,0,0,18,0,25,43,0,48,65,0,82,87,10,72,82,31,100,89,87,97,93,100,108,99,174,105,108,208,101,95,186,121,123,287,116
"39",0,0,0,18,0,35,39,0,59,48,0,78,92,15,86,92,31,122,96,73,144,84,117,173,105,201,170,87,186,172,141,286,143,123,319,177
"40",0,0,0,19,0,31,30,0,37,35,6,48,46,20,59,55,65,84,59,74,90,65,103,87,55,96,97,54,98,104,67,122,93,78,154,101
"41",0,0,0,19,0,23,31,0,64,49,0,92,82,8,116,90,46,124,74,72,152,80,107,159,120,214,152,91,132,189,116,231,169,117,310,177
"42",0,0,0,7,0,15,16,10,29,21,15,30,30,54,34,17,32,43,29,120,33,21,91,46,20,99,34,26,146,51,27,160,46,40,240,37
"43",0,0,0,21,0,31,29,0,41,58,0,97,82,7,90,75,35,144,100,104,128,111,139,157,97,142,160,102,190,177,105,232,167,105,245,189
"44",0,0,0,15,0,26,34,0,61,53,0,63,52,7,101,86,37,86,123,99,82,112,134,97,128,214,93,117,160,102,114,205,111,123,244,108
"45",0,0,0,16,0,26,27,0,69,77,0,67,86,8,71,90,34,92,116,105,84,102,168,113,102,160,106,112,198,102,138,259,88,138,319,106
"46",0,0,0,26,0,24,53,0,50,62,0,73,59,7,115,67,20,135,86,85,138,103,167,148,98,166,161,96,183,178,98,166,173,93,217,207
"47",0,0,0,15,0,27,32,0,47,49,10,69,47,21,88,45,34,89,53,51,99,70,108,98,71,115,105,62,110,106,83,158,103,74,148,108
"48",0,0,0,18,0,30,34,0,67,56,0,85,77,11,114,79,35,140,101,78,124,110,140,151,131,192,132,116,152,164,114,184,162,99,198,198
"49",0,0,0,18,0,25,32,0,57,81,0,59,57,7,79,114,44,88,109,92,88,117,172,95,99,184,108,115,205,110,110,208,113,126,294,116
"50",0,0,0,18,0,25,50,0,50,75,0,65,73,7,104,107,45,120,138,127,122,93,171,170,112,194,151,124,235,152,117,272,167,111,296,180
